Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3.00,2015/11/20,2015/11/23,740.20,726.02,1.92%,11.00,2-4 wks,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3.00,2015/11/25,2015/11/28,947.20,929.12,1.91%,11.00,2-4 wks,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7.00,2015/10/25,2015/11/01,791.17,781.93,1.17%,10.00,within 1 wk,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3.00,2015/11/21,2015/11/24,590.39,587.02,0.57%,11.00,2-4 wks,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7.00,2015/11/04,2015/11/11,843.31,839.46,0.46%,11.00,within 1 wk,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3.00,2015/10/30,2015/11/02,491.99,490.68,0.27%,10.00,within 1 wk,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7.00,2015/11/25,2015/12/02,992.84,991.51,0.13%,11.00,2-4 wks,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,3.00,2015/10/31,2015/11/03,504.53,503.93,0.12%,10.00,within 1 wk,1
FLL,CUN,All Ritmo Cancun Resort and Waterpark,7.00,2015/11/08,2015/11/15,1033.25,1032.16,0.11%,11.00,1-2 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/10/25,2015/10/28,627.01,401.27,36.00%,10.00,within 1 wk,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/18,2015/11/25,540.67,402.42,25.57%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/15,2015/11/22,620.82,476.02,23.32%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/20,2015/11/27,680.58,536.57,21.16%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/18,2015/11/21,396.08,322.08,18.68%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/14,2015/11/21,546.11,444.74,18.56%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/11,2015/11/18,506.80,425.14,16.11%,11.00,1-2 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/10/28,2015/11/04,626.80,531.24,15.25%,10.00,within 1 wk,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/08,2015/11/11,383.64,325.20,15.23%,11.00,1-2 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/10/28,2015/10/31,489.49,414.97,15.23%,10.00,within 1 wk,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/21,2015/11/28,723.92,618.52,14.56%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/10/25,2015/11/01,746.48,648.40,13.14%,10.00,within 1 wk,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/13,2015/11/20,536.28,467.46,12.83%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/08,2015/11/15,585.53,512.54,12.46%,11.00,1-2 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/11,2015/11/14,364.81,320.88,12.04%,11.00,1-2 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/13,2015/11/16,414.77,366.89,11.54%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/22,2015/11/29,733.81,655.32,10.70%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/14,2015/11/17,308.57,279.76,9.34%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/25,2015/11/28,644.13,590.86,8.27%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/15,2015/11/18,314.64,288.95,8.17%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,7.00,2015/11/25,2015/12/02,608.31,558.85,8.13%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/22,2015/11/25,312.71,288.95,7.60%,11.00,2-4 wks,1
JFK,MCO,Allure Resort Orlando,3.00,2015/11/01,2015/11/04,463.35,431.33,6.91%,11.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",7.00,2015/11/25,2015/12/02,1949.50,1474.13,24.38%,11.00,2-4 wks,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/10/28,2015/10/31,1118.94,878.69,21.47%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",7.00,2015/10/28,2015/11/04,1888.36,1545.46,18.16%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/10/31,2015/11/03,1097.94,907.06,17.39%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/11/25,2015/11/28,1050.75,882.06,16.05%,11.00,2-4 wks,1
JFK,BGI,"Almond Beach Resort,",7.00,2015/10/25,2015/11/01,2322.81,1962.82,15.50%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/10/30,2015/11/02,1266.19,1077.06,14.94%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/11/01,2015/11/04,1120.77,954.29,14.85%,11.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/10/25,2015/10/28,1338.44,1295.88,3.18%,10.00,within 1 wk,1
JFK,BGI,"Almond Beach Resort,",3.00,2015/10/24,2015/10/27,1291.65,1250.78,3.16%,10.00,within 1 wk,1
FLL,CUN,Aloft Cancun,3.00,2015/10/24,2015/10/27,471.17,430.62,8.61%,10.00,within 1 wk,1
FLL,CUN,Aloft Cancun,7.00,2015/11/25,2015/12/02,700.80,673.15,3.95%,11.00,2-4 wks,1
FLL,CUN,Aloft Cancun,3.00,2015/11/25,2015/11/28,845.72,813.14,3.85%,11.00,2-4 wks,1
FLL,CUN,Aloft Cancun,7.00,2015/11/21,2015/11/28,1017.74,980.31,3.68%,11.00,2-4 wks,1
JFK,CUN,Aloft Cancun,7.00,2015/11/21,2015/11/28,1363.51,1326.80,2.69%,11.00,2-4 wks,1
FLL,CUN,Aloft Cancun,7.00,2015/11/22,2015/11/29,907.85,886.31,2.37%,11.00,2-4 wks,1
JFK,CUN,Aloft Cancun,7.00,2015/11/22,2015/11/29,1416.24,1403.50,0.90%,11.00,2-4 wks,1
JFK,CHS,aloft Charleston Airport and Convention Center,3.00,2015/10/24,2015/10/27,544.12,460.85,15.30%,10.00,within 1 wk,1
BOS,JFK,Aloft Harlem,3.00,2015/10/24,2015/10/27,801.07,675.05,15.73%,10.00,within 1 wk,1
BOS,JFK,Aloft Harlem,3.00,2015/10/25,2015/10/28,750.61,712.50,5.08%,10.00,within 1 wk,1
BOS,JFK,Aloft Harlem,7.00,2015/10/24,2015/10/31,1442.62,1430.50,0.84%,10.00,within 1 wk,1
BOS,JFK,Aloft Manhattan Downtown - Financial District,3.00,2015/10/23,2015/10/26,785.86,705.47,10.23%,10.00,within 1 wk,1
BOS,JFK,Aloft Manhattan Downtown - Financial District,3.00,2015/10/30,2015/11/02,731.92,687.94,6.01%,10.00,within 1 wk,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/11/18,2015/11/21,625.04,457.80,26.76%,11.00,2-4 wks,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/10/21,2015/10/24,1012.41,883.81,12.70%,10.00,within 1 wk,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/10/24,2015/10/27,846.43,752.61,11.08%,10.00,within 1 wk,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/10/28,2015/10/31,806.71,717.40,11.07%,10.00,within 1 wk,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/11/15,2015/11/18,443.26,403.77,8.91%,11.00,2-4 wks,1
BOS,JFK,Aloft New York Brooklyn Hotel,7.00,2015/11/14,2015/11/21,894.73,849.12,5.10%,11.00,2-4 wks,1
BOS,JFK,Aloft New York Brooklyn Hotel,7.00,2015/11/15,2015/11/22,884.09,842.29,4.73%,11.00,2-4 wks,1
BOS,JFK,Aloft New York Brooklyn Hotel,7.00,2015/11/13,2015/11/20,917.61,877.61,4.36%,11.00,2-4 wks,1
BOS,JFK,Aloft New York Brooklyn Hotel,3.00,2015/10/31,2015/11/03,687.23,672.30,2.17%,10.00,within 1 wk,1
JFK,TPA,Aloft Tampa Downtown,7.00,2015/10/23,2015/10/30,1121.16,1030.65,8.07%,10.00,within 1 wk,1
JFK,TPA,Aloft Tampa Downtown,3.00,2015/10/23,2015/10/26,688.45,673.88,2.12%,10.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,3.00,2015/10/24,2015/10/27,743.76,568.89,23.51%,10.00,within 1 wk,1
JFK,PUJ,Alsol Del Mar,3.00,2015/10/25,2015/10/28,923.57,790.38,14.42%,10.00,within 1 wk,1
SJU,PUJ,Alsol Del Mar,7.00,2015/11/13,2015/11/20,1088.49,932.37,14.34%,11.00,2-4 wks,1
FLL,PUJ,Alsol Del Mar,7.00,2015/10/24,2015/10/31,1037.32,902.53,12.99%,10.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,3.00,2015/11/01,2015/11/04,688.03,601.72,12.54%,11.00,within 1 wk,1
JFK,PUJ,Alsol Del Mar,3.00,2015/11/25,2015/11/28,1271.31,1121.84,11.76%,11.00,2-4 wks,1
FLL,PUJ,Alsol Del Mar,7.00,2015/10/25,2015/11/01,996.12,902.22,9.43%,10.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,7.00,2015/11/13,2015/11/20,1193.74,1086.60,8.98%,11.00,2-4 wks,1
JFK,PUJ,Alsol Del Mar,7.00,2015/10/25,2015/11/01,1269.48,1162.70,8.41%,10.00,within 1 wk,1
SJU,PUJ,Alsol Del Mar,3.00,2015/10/21,2015/10/24,773.35,709.22,8.29%,10.00,within 1 wk,1
SJU,PUJ,Alsol Del Mar,7.00,2015/10/21,2015/10/28,928.09,869.48,6.32%,10.00,within 1 wk,1
SJU,PUJ,Alsol Del Mar,3.00,2015/10/28,2015/10/31,567.05,535.74,5.52%,10.00,within 1 wk,1
JFK,PUJ,Alsol Del Mar,3.00,2015/10/30,2015/11/02,864.77,826.26,4.45%,10.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,3.00,2015/11/08,2015/11/11,709.55,677.96,4.45%,11.00,1-2 wks,1
JFK,PUJ,Alsol Del Mar,3.00,2015/11/01,2015/11/04,852.69,819.79,3.86%,11.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,7.00,2015/11/01,2015/11/08,1279.42,1249.62,2.33%,11.00,within 1 wk,1
SJU,PUJ,Alsol Del Mar,3.00,2015/11/22,2015/11/25,716.99,702.85,1.97%,11.00,2-4 wks,1
SJU,PUJ,Alsol Del Mar,7.00,2015/11/22,2015/11/29,1411.41,1396.37,1.07%,11.00,2-4 wks,1
JFK,PUJ,Alsol Del Mar,7.00,2015/10/30,2015/11/06,1252.30,1240.46,0.95%,10.00,within 1 wk,1
FLL,PUJ,Alsol Del Mar,7.00,2015/11/08,2015/11/15,1378.20,1365.62,0.91%,11.00,1-2 wks,1
SJU,PUJ,Alsol Del Mar,3.00,2015/11/15,2015/11/18,542.51,539.92,0.48%,11.00,2-4 wks,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/10/24,2015/10/27,744.15,581.00,21.92%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/10/25,2015/10/28,743.65,581.00,21.87%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/10/28,2015/10/31,695.96,581.00,16.52%,10.00,within 1 wk,1
JFK,PUJ,Alsol Luxury Village,3.00,2015/10/28,2015/10/31,922.47,811.46,12.03%,10.00,within 1 wk,1
JFK,PUJ,Alsol Luxury Village,3.00,2015/11/25,2015/11/28,1271.50,1119.52,11.95%,11.00,2-4 wks,1
JFK,PUJ,Alsol Luxury Village,3.00,2015/10/25,2015/10/28,923.96,826.00,10.60%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/10/31,2015/11/03,676.87,605.30,10.57%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/10/30,2015/11/02,664.45,595.82,10.33%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/11/01,2015/11/04,688.21,617.45,10.28%,11.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,7.00,2015/10/24,2015/10/31,1038.27,938.87,9.57%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/10/21,2015/10/24,773.75,721.03,6.81%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/11/18,2015/11/21,757.94,709.51,6.39%,11.00,2-4 wks,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/10/23,2015/10/26,619.48,588.03,5.08%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,7.00,2015/10/28,2015/11/04,1037.42,988.97,4.67%,10.00,within 1 wk,1
JFK,PUJ,Alsol Luxury Village,3.00,2015/10/30,2015/11/02,865.10,826.68,4.44%,10.00,within 1 wk,1
FLL,PUJ,Alsol Luxury Village,7.00,2015/10/25,2015/11/01,997.03,956.21,4.09%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/10/30,2015/11/02,621.01,600.06,3.37%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,7.00,2015/10/23,2015/10/30,908.67,881.30,3.01%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/10/28,2015/10/31,567.44,551.03,2.89%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/11/14,2015/11/17,973.40,959.80,1.40%,11.00,2-4 wks,1
FLL,PUJ,Alsol Luxury Village,3.00,2015/11/08,2015/11/11,668.79,661.54,1.08%,11.00,1-2 wks,1
JFK,PUJ,Alsol Luxury Village,7.00,2015/10/25,2015/11/01,1270.39,1259.62,0.85%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,7.00,2015/10/21,2015/10/28,929.03,921.66,0.79%,10.00,within 1 wk,1
SJU,PUJ,Alsol Luxury Village,3.00,2015/11/18,2015/11/21,776.49,773.95,0.33%,11.00,2-4 wks,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/24,2015/10/27,773.23,620.52,19.75%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/25,2015/10/28,772.71,620.52,19.70%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/28,2015/10/31,724.97,615.59,15.09%,10.00,within 1 wk,1
JFK,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/28,2015/10/31,951.49,850.14,10.65%,10.00,within 1 wk,1
JFK,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/25,2015/10/28,953.05,856.00,10.18%,10.00,within 1 wk,1
JFK,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/11/25,2015/11/28,1313.17,1180.76,10.08%,11.00,2-4 wks,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/30,2015/11/02,700.88,633.21,9.66%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/31,2015/11/03,714.40,650.84,8.90%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/11/01,2015/11/04,730.00,668.46,8.43%,11.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/11/18,2015/11/21,772.52,716.25,7.28%,11.00,2-4 wks,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,7.00,2015/10/24,2015/10/31,1106.38,1031.09,6.81%,10.00,within 1 wk,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/21,2015/10/24,802.81,759.70,5.37%,10.00,within 1 wk,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/23,2015/10/26,648.13,621.82,4.06%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,7.00,2015/10/28,2015/11/04,1117.74,1072.46,4.05%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,7.00,2015/10/25,2015/11/01,1063.84,1031.09,3.08%,10.00,within 1 wk,1
JFK,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/30,2015/11/02,898.37,871.06,3.04%,10.00,within 1 wk,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,7.00,2015/10/23,2015/10/30,976.22,948.31,2.86%,10.00,within 1 wk,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/30,2015/11/02,654.45,639.25,2.32%,10.00,within 1 wk,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/10/28,2015/10/31,596.42,584.82,1.94%,10.00,within 1 wk,1
FLL,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/11/08,2015/11/11,679.62,674.25,0.79%,11.00,1-2 wks,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,3.00,2015/11/14,2015/11/17,1015.36,1010.84,0.45%,11.00,2-4 wks,1
SJU,PUJ,AlSol Tiara Collection Cap Cana,7.00,2015/10/21,2015/10/28,996.69,995.70,0.10%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/24,2015/10/27,807.45,663.27,17.86%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/01,2015/11/04,666.46,549.07,17.61%,11.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/21,2015/10/24,864.01,729.92,15.52%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/04,2015/11/07,660.54,559.17,15.35%,11.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/07,2015/11/10,596.27,508.20,14.77%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,7.00,2015/11/01,2015/11/08,1250.42,1093.02,12.59%,11.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/28,2015/10/31,788.95,690.73,12.45%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/11/04,2015/11/11,1157.59,1021.04,11.80%,11.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/23,2015/10/26,751.60,663.27,11.75%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/30,2015/11/02,745.03,663.27,10.97%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/21,2015/10/28,1534.53,1396.73,8.98%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/11/08,2015/11/15,1163.12,1059.58,8.90%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/06,2015/11/09,600.02,547.04,8.83%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,7.00,2015/11/06,2015/11/13,1157.50,1055.45,8.82%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/08,2015/11/11,573.61,524.51,8.56%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/25,2015/10/28,704.62,646.60,8.23%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/28,2015/11/04,1379.79,1268.98,8.03%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,3.00,2015/10/31,2015/11/03,702.59,646.60,7.97%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/25,2015/11/01,1414.30,1302.31,7.92%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/23,2015/10/30,1455.48,1341.08,7.86%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/11/11,2015/11/18,1047.52,983.40,6.12%,11.00,1-2 wks,1
BOS,JFK,Ameritania at Times Square,3.00,2015/11/15,2015/11/18,491.00,471.19,4.03%,11.00,2-4 wks,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/24,2015/10/31,1410.77,1357.54,3.77%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/31,2015/11/07,1327.33,1302.31,1.89%,10.00,within 1 wk,1
BOS,JFK,Ameritania at Times Square,7.00,2015/10/30,2015/11/06,1336.68,1330.08,0.49%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/10/30,2015/11/02,954.23,814.79,14.61%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/11/01,2015/11/04,944.37,814.79,13.72%,11.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/10/31,2015/11/03,935.97,810.44,13.41%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/10/28,2015/10/31,942.89,817.20,13.33%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,7.00,2015/10/28,2015/11/04,1333.92,1248.79,6.38%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,7.00,2015/10/30,2015/11/06,1326.18,1243.17,6.26%,10.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/11/21,2015/11/24,1030.86,996.44,3.34%,11.00,2-4 wks,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/11/22,2015/11/25,871.11,847.44,2.72%,11.00,2-4 wks,1
JFK,AUA,Amsterdam Manor Beach Resort,3.00,2015/11/04,2015/11/07,1019.68,996.44,2.28%,11.00,within 1 wk,1
JFK,AUA,Amsterdam Manor Beach Resort,7.00,2015/10/31,2015/11/07,1253.07,1243.17,0.79%,10.00,within 1 wk,1
JFK,RSW,Anchor Inn and Cottages,7.00,2015/11/11,2015/11/18,792.20,661.49,16.50%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,7.00,2015/11/07,2015/11/14,832.88,699.20,16.05%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/07,2015/11/10,534.16,450.33,15.69%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,7.00,2015/11/06,2015/11/13,915.89,776.48,15.22%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,7.00,2015/11/04,2015/11/11,853.92,725.88,14.99%,11.00,within 1 wk,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/14,2015/11/17,502.42,428.02,14.81%,11.00,2-4 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/15,2015/11/18,472.61,405.01,14.30%,11.00,2-4 wks,1
JFK,RSW,Anchor Inn and Cottages,7.00,2015/11/01,2015/11/08,1049.56,900.68,14.18%,11.00,within 1 wk,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/13,2015/11/16,653.87,570.60,12.73%,11.00,2-4 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/06,2015/11/09,712.59,625.80,12.18%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/11,2015/11/14,423.40,382.00,9.78%,11.00,1-2 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/01,2015/11/04,526.75,477.01,9.44%,11.00,within 1 wk,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/04,2015/11/07,526.03,477.01,9.32%,11.00,within 1 wk,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/18,2015/11/21,531.77,487.80,8.27%,11.00,2-4 wks,1
JFK,RSW,Anchor Inn and Cottages,3.00,2015/11/08,2015/11/11,467.44,432.60,7.45%,11.00,1-2 wks,1
BOS,JFK,Andaz 5th Avenue- a Hyatt Hotel,7.00,2015/10/21,2015/10/28,2372.81,2371.61,0.05%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/10/28,2015/10/31,1092.62,475.31,56.50%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/10/30,2015/11/02,814.85,539.80,33.75%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/10/24,2015/10/31,1872.37,1309.86,30.04%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/10/31,2015/11/03,928.69,670.13,27.84%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/10/25,2015/11/01,1726.98,1402.34,18.80%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/10/28,2015/11/04,1211.18,990.91,18.19%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/10/30,2015/11/06,1412.01,1223.34,13.36%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/10/31,2015/11/07,1668.88,1490.31,10.70%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/10/25,2015/10/28,1463.20,1400.49,4.29%,10.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/11/22,2015/11/25,646.73,633.62,2.03%,11.00,2-4 wks,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,3.00,2015/11/01,2015/11/04,1031.54,1013.21,1.78%,11.00,within 1 wk,1
JFK,SAN,Andaz San Diego - a Hyatt Hotel,7.00,2015/11/22,2015/11/29,1029.56,1026.49,0.30%,11.00,2-4 wks,1
BOS,JFK,Andaz Wall Street - a Hyatt Hotel,3.00,2015/10/21,2015/10/24,1022.79,917.03,10.34%,10.00,within 1 wk,1
BOS,JFK,Andaz Wall Street - a Hyatt Hotel,3.00,2015/10/23,2015/10/26,744.48,668.13,10.25%,10.00,within 1 wk,1
BOS,JFK,Andaz Wall Street - a Hyatt Hotel,3.00,2015/10/30,2015/11/02,682.06,644.04,5.57%,10.00,within 1 wk,1
BOS,JFK,Andaz Wall Street - a Hyatt Hotel,7.00,2015/10/21,2015/10/28,2193.09,2182.15,0.50%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/10/25,2015/10/28,953.61,724.88,23.99%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/10/24,2015/10/27,1191.38,937.60,21.30%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/11/01,2015/11/04,970.99,769.85,20.71%,11.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/10/28,2015/10/31,1033.16,848.97,17.83%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/10/23,2015/10/26,1239.45,1059.97,14.48%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,7.00,2015/10/24,2015/10/31,2073.15,1778.14,14.23%,10.00,within 1 wk,1
JFK,LAX,Andaz West Hollywood - a Hyatt Hotel,3.00,2015/11/04,2015/11/07,793.12,746.93,5.82%,11.00,within 1 wk,1
